3753	16	1
2541	1402	1
3392	1536	1
3733	507	1
3172	861	1
3753	665	1
2282	1483	1
2478	651	1
2479	1627	1
6309	1250	1
3050	41	1
4157	1951	1
3988	1910	1
4757	1539	1
4335	1544	1
3773	1168	1
3253	687	1
5094	304	1
4287	246	1
2631	1607	1
4335	303	1
3977	1572	1
5257	1692	1
3332	1994	1
4965	957	1
3300	2212	1
2461	693	1
5895	674	1
4723	2147	1
3556	944	1
2964	612	1
2965	813	1
3318	1515	1
5442	1534	1
4505	1873	1
3363	97	1
2979	1568	1
2411	753	1
4017	737	1
2557	1222	1
2589	1323	1
4414	722	1
3711	1660	1
6445	244	1
4770	884	1
3009	1802	1
3329	234	1
2279	1164	1
6564	634	1
3712	507	1
2589	1592	1
4996	924	1
3331	651	1
4505	365	1
3245	608	1
3511	999	1
5895	1453	1
2544	2204	1
3919	1934	1
2507	1434	1
5534	353	1
4708	610	1
4374	1175	1
2484	425	1
2275	1544	1
3728	852	1
2519	2203	1
4043	2100	1
6024	1027	1
3009	255	1
4668	976	1
3725	1505	1
2276	2101	1
3957	345	1
3728	1701	1
2952	717	1
6041	2197	1
3705	1939	1
4164	389	1
2461	1632	1
3728	979	1
3728	722	1
4490	894	1
2479	2120	1
6379	784	1
3512	1007	1
3181	1391	1
2600	384	1
2313	477	1
2979	347	1
3944	530	1
3363	652	1
6076	645	1
3528	446	1
3634	1551	1
6126	192	1
4385	760	1
3469	404	1
2925	1939	1
6623	589	1
3813	1235	1
2605	923	1
4408	52	1
2963	1101	1
3172	749	1
3247	682	1
4207	1589	1
6286	797	1
3080	1333	1
3332	483	1
3551	134	1
3485	294	1
2589	2242	1
4417	155	1
4348	854	1
3079	720	1
3590	1866	1
3161	2057	1
3438	2110	1
5304	1054	1
2557	52	1
3660	783	1
2415	1557	1
3595	1593	1
2394	974	1
4892	1550	1
6395	803	1
2715	798	1
2412	687	1
4846	1042	1
4757	768	1
2275	1404	1
3279	1093	1
5467	1152	1
2438	29	1
3267	1646	1
3267	1962	1
5086	807	1
5635	548	1
5118	1479	1
2478	1708	1
2484	1482	1
4838	1204	1
2962	1175	1
2441	232	1
5816	275	1
2483	727	1
4352	1239	1
6673	1748	1
6719	731	1
2632	1430	1
5330	896	1
3644	697	1
3909	980	1
3753	1987	1
2394	531	1
2275	1632	1
3813	1642	1
2507	2088	1
4352	601	1
4649	2046	1
3707	1645	1
2484	2048	1
3683	1288	1
4128	1406	1
2519	1995	1
4811	485	1
3363	244	1
4861	768	1
2275	1133	1
5498	1843	1
3182	1519	1
2268	87	1
3871	942	1
3590	1339	1
4324	693	1
3236	1781	1
2337	356	1
3244	403	1
4555	1408	1
3796	622	1
3799	1135	1
2529	1984	1
2949	2052	1
6076	52	1
2589	301	1
5443	1725	1
3187	1391	1
4259	192	1
3248	997	1
6224	772	1
4218	430	1
4374	400	1
3909	556	1
3826	463	1
4592	1704	1
4259	1904	1
2595	946	1
5764	969	1
6348	1424	1
4539	891	1
6673	889	1
4757	1049	1
3190	716	1
4270	1046	1
4525	1219	1
2275	643	1
2356	749	1
4505	1539	1
4670	2226	1
4284	251	1
6076	1277	1
2607	1049	1
3653	659	1
2571	1021	1
4574	1941	1
2297	2179	1
5616	2006	1
3485	731	1
5343	224	1
3826	583	1
4414	1009	1
5467	1502	1
2478	1942	1
4527	677	1
5236	1529	1
4059	407	1
3888	2167	1
3694	1718	1
3182	166	1
3656	1841	1
2461	1592	1
3482	1236	1
3551	1942	1
2275	1581	1
3119	2081	1
5290	1894	1
4270	898	1
2275	908	1
4757	914	1
4002	634	1
3118	373	1
5294	321	1
2660	965	1
4527	1112	1
5984	526	1
4670	735	1
4418	1462	1
4002	877	1
2589	852	1
2275	2190	1
5216	430	1
2971	507	1
2287	2073	1
3982	1763	1
3408	1789	1
2873	2079	1
3182	933	1
4278	2180	1
6563	132	1
3347	1374	1
4874	1172	1
3945	1687	1
2589	1638	1
6502	1232	1
2525	1968	1
5100	896	1
2662	1883	1
4304	58	1
4128	767	1
2657	1988	1
2467	613	1
3767	2173	1
4849	54	1
3359	1038	1
4287	228	1
4846	1596	1
4595	871	1
4287	471	1
3914	896	1
6128	711	1
4838	1838	1
3685	1783	1
3845	2050	1
3511	404	1
3079	537	1
4838	2238	1
3182	2118	1
6110	1852	1
2479	556	1
4335	685	1
3551	483	1
4017	1293	1
2313	321	1
4214	386	1
2954	2026	1
3394	905	1
4872	2083	1
4872	2064	1
2681	1775	1
6719	1267	1
3754	1338	1
3734	1878	1
5066	575	1
3078	605	1
6309	80	1
2394	887	1
3884	400	1
3349	67	1
2419	97	1
4352	1508	1
3556	2101	1
2419	2139	1
4412	175	1
5778	1608	1
2285	1319	1
3079	1669	1
2589	2095	1
2605	18	1
3987	1548	1
3172	1510	1
3725	794	1
2412	406	1
6214	44	1
5467	54	1
6445	231	1
3717	2088	1
2484	2064	1
2323	984	1
6374	1378	1
5946	1483	1
4835	1239	1
2478	2004	1
4157	285	1
2414	1679	1
2589	512	1
3290	336	1
3731	667	1
6200	2101	1
3641	275	1
5534	1892	1
2330	139	1
3944	1763	1
4287	394	1
2519	1959	1
4763	1338	1
2507	191	1
5355	1032	1
4543	2006	1
2412	989	1
2419	493	1
4204	556	1
3485	1615	1
2380	175	1
2484	720	1
3853	882	1
4418	882	1
4801	320	1
3870	717	1
4821	1457	1
3276	1032	1
4637	342	1
4527	52	1
4987	2233	1
4244	979	1
2971	1175	1
3725	357	1
3871	2019	1
2484	1438	1
6062	1877	1
5304	459	1
6316	1402	1
2285	674	1
2605	109	1
4295	894	1
5493	249	1
6509	89	1
3328	421	1
4310	930	1
5216	667	1
4265	1675	1
3881	895	1
3201	1204	1
2467	1428	1
2412	66	1
2589	1487	1
3702	373	1
2589	2177	1
4809	2189	1
2770	483	1
6600	2094	1
2544	539	1
3331	613	1
4383	64	1
4336	1661	1
2591	627	1
3656	249	1
4244	627	1
2602	2107	1
3729	1567	1
5144	560	1
4987	1704	1
5069	2190	1
4386	266	1
4360	2080	1
4505	2107	1
3656	199	1
3736	1649	1
3792	1836	1
4319	137	1
4811	1711	1
2519	236	1
4532	1812	1
5443	908	1
2287	97	1
2356	1687	1
3551	133	1
6563	2055	1
2589	1642	1
2441	1232	1
3351	2020	1
2483	666	1
4820	1131	1
2589	1191	1
4352	2132	1
2964	2186	1
5332	1548	1
5463	764	1
2484	1613	1
4574	1927	1
5070	2203	1
3182	2150	1
5355	336	1
5816	271	1
4539	1101	1
4236	751	1
4280	1033	1
6570	1989	1
2589	1891	1
3485	512	1
4555	514	1
2438	1623	1
2278	1682	1
3871	2205	1
3793	1787	1
4298	1021	1
3095	303	1
5467	2190	1
3172	174	1
3054	773	1
5118	102	1
3009	1954	1
4427	966	1
3477	115	1
6110	1625	1
2474	2027	1
2768	2043	1
2906	1055	1
5946	2057	1
3074	727	1
5343	423	1
5973	946	1
4872	1382	1
2478	877	1
5866	251	1
2979	914	1
2997	580	1
4835	1207	1
4087	577	1
4067	294	1
2749	355	1
3172	1589	1
2500	848	1
3169	360	1
5118	80	1
3761	1488	1
4809	124	1
3773	1551	1
4771	1206	1
3733	2182	1
4713	1236	1
3641	386	1
3601	580	1
3060	2148	1
2274	1051	1
4017	1934	1
5901	230	1
5237	803	1
3556	1883	1
5487	441	1
4218	955	1
3363	105	1
4838	1207	1
3267	1000	1
3108	1462	1
3943	735	1
3161	1768	1
3881	1247	1
2560	2243	1
2479	2094	1
3713	1299	1
3363	549	1
3957	739	1
3953	2119	1
3711	1509	1
5355	171	1
4906	1999	1
6024	1539	1
4809	1028	1
4835	1601	1
4801	814	1
3545	58	1
4657	216	1
4527	1510	1
2592	1852	1
4284	1701	1
3272	635	1
4427	2246	1
4352	1340	1
5977	181	1
4385	975	1
4813	421	1
3285	2189	1
3753	64	1
2589	1825	1
4244	1698	1
2953	262	1
3720	988	1
2276	321	1
5466	1258	1
3201	294	1
5498	684	1
3485	25	1
3634	1180	1
3673	1904	1
2816	901	1
3009	906	1
6128	2101	1
3087	1105	1
2418	25	1
4467	1033	1
3754	1108	1
3238	2048	1
4649	258	1
3201	1197	1
3161	1728	1
3909	2180	1
3713	2233	1
4204	2146	1
2589	1028	1
2356	2014	1
4994	1240	1
2538	1995	1
2544	633	1
6563	1989	1
3763	169	1
3527	544	1
2318	353	1
3182	2102	1
3804	1848	1
4352	1057	1
3172	1843	1
3172	1959	1
4757	1905	1
2495	2237	1
4835	2182	1
4460	97	1
2275	322	1
3725	1628	1
2500	1542	1
2589	1454	1
4423	753	1
3624	833	1
3713	383	1
2462	236	1
4310	556	1
3604	764	1
4218	2020	1
4017	1680	1
4996	2102	1
3773	2044	1
5878	1925	1
2770	297	1
5484	251	1
3300	706	1
3119	1392	1
4413	912	1
2916	1531	1
2478	1334	1
3215	887	1
2573	374	1
2504	1769	1
4261	797	1
2706	1572	1
3551	1223	1
6224	209	1
3880	332	1
4243	1851	1
5304	1708	1
3807	2212	1
3347	2112	1
4324	266	1
2269	404	1
4838	2246	1
4427	632	1
6668	988	1
6309	1959	1
3363	1148	1
3767	594	1
4261	116	1
2509	847	1
4397	1878	1
2275	1343	1
4525	1941	1
3683	711	1
3653	951	1
2285	2150	1
3469	842	1
5263	2109	1
3767	1633	1
3528	2010	1
3845	971	1
2294	1451	1
2626	1021	1
4230	2001	1
5068	346	1
2979	1675	1
2952	16	1
3247	1898	1
5989	1754	1
4075	2011	1
3161	1520	1
4067	921	1
2976	2205	1
3941	1848	1
4670	335	1
2589	1806	1
5290	1585	1
5866	266	1
3054	1232	1
2538	229	1
3656	1129	1
6224	1393	1
4364	706	1
2564	969	1
2589	1995	1
2589	2011	1
3733	1669	1
2478	1904	1
5816	463	1
2419	2058	1
6419	730	1
5237	2073	1
4846	404	1
2589	1339	1
2354	776	1
4716	2093	1
2479	255	1
2483	1704	1
5493	1247	1
2276	1410	1
3485	1942	1
4335	1548	1
3701	355	1
3303	487	1
3551	1548	1
2965	2058	1
2560	1256	1
3469	596	1
5290	121	1
3485	295	1
2896	1092	1
4870	1572	1
5433	1406	1
2479	612	1
3604	1625	1
2592	1910	1
2293	836	1
3990	205	1
3854	548	1
4556	633	1
2519	946	1
2859	2095	1
3854	1597	1
4386	1623	1
4733	979	1
2318	133	1
2589	1672	1
4352	132	1
4770	1144	1
2484	1131	1
2461	749	1
2674	731	1
3961	1408	1
3777	2027	1
3683	537	1
2602	1049	1
5619	1927	1
3368	188	1
3545	1268	1
5772	492	1
2393	147	1
4319	548	1
6550	848	1
6639	488	1
3545	2119	1
2275	1338	1
3142	777	1
6287	860	1
3881	189	1
4128	307	1
2963	1843	1
3898	408	1
2964	29	1
3108	1673	1
3826	1144	1
2920	244	1
2507	2021	1
3729	1995	1
2479	1388	1
3668	770	1
3833	1239	1
3182	1604	1
2955	1492	1
5866	807	1
3119	851	1
2483	2112	1
4020	1774	1
4785	1029	1
2322	2088	1
4286	372	1
3169	1735	1
2560	2067	1
4574	1741	1
4757	485	1
3631	1995	1
3349	597	1
6239	895	1
2278	1927	1
4181	1250	1
3421	946	1
3712	1367	1
3395	1346	1
3469	631	1
3853	474	1
4261	1617	1
2589	616	1
4180	50	1
2275	238	1
3773	29	1
5466	228	1
2520	2048	1
4348	2095	1
2674	1569	1
4347	274	1
3312	276	1
3253	1841	1
2509	400	1
4374	1972	1
4397	1834	1
4693	546	1
6199	1502	1
2979	1968	1
4861	1679	1
4527	1670	1
2483	292	1
2287	244	1
2478	685	1
4811	775	1
3712	1477	1
5467	1934	1
3934	1509	1
3767	548	1
2770	691	1
3182	120	1
2275	1101	1
2418	884	1
3512	633	1
3392	50	1
4723	727	1
5609	2064	1
2318	1671	1
2589	1027	1
4461	453	1
3172	852	1
4527	2081	1
2572	669	1
4599	326	1
3169	651	1
4599	308	1
4835	1727	1
3767	1196	1
5304	590	1
6328	940	1
3787	751	1
4994	410	1
2411	1033	1
3731	2070	1
3793	1472	1
2589	1482	1
4352	1078	1
4020	1894	1
4259	2078	1
4261	1995	1
4811	2075	1
3485	634	1
6393	721	1
5682	2109	1
4931	1250	1
4733	1843	1
2419	605	1
3267	719	1
2595	1852	1
3556	731	1
2287	514	1
3331	471	1
3485	1855	1
4181	409	1
2768	346	1
3167	403	1
2589	665	1
3884	986	1
2589	1892	1
3753	2052	1
2484	1921	1
2415	1465	1
2479	533	1
6076	901	1
3172	386	1
5274	840	1
6199	2066	1
2479	682	1
4502	905	1
6044	1219	1
4075	1763	1
3683	1855	1
3641	2224	1
5948	1084	1
5290	747	1
2411	303	1
3290	425	1
4400	1510	1
2429	285	1
2595	1069	1
2685	1910	1
3221	2088	1
4418	2150	1
4835	139	1
4244	224	1
3870	2147	1
2859	1597	1
2953	1247	1
3527	891	1
2411	2118	1
2628	376	1
2484	717	1
3255	901	1
2419	1580	1
4670	950	1
2861	403	1
2275	1001	1
4236	134	1
4317	1345	1
2971	2163	1
2954	1601	1
2419	1247	1
4315	2052	1
5564	749	1
5126	1438	1
2888	384	1
2275	2226	1
4261	1674	1
3248	105	1
6625	2022	1
3469	1246	1
4467	1038	1
4652	676	1
4324	913	1
3713	1271	1
3702	2102	1
3400	1235	1
3505	1279	1
2465	489	1
3774	349	1
5443	1950	1
4829	1629	1
2631	911	1
2589	1378	1
3641	591	1
4532	860	1
3509	1524	1
4527	1443	1
3922	646	1
3922	860	1
4180	1742	1
3556	657	1
2964	1293	1
4467	169	1
3469	1195	1
2589	325	1
3485	1582	1
3680	1491	1
3914	599	1
4595	2177	1
3653	625	1
4280	1428	1
5294	1851	1
3733	1221	1
2500	1161	1
3150	2152	1
3604	346	1
2902	620	1
3095	1954	1
4377	1124	1
3182	1196	1
3263	424	1
2589	25	1
3118	1805	1
6525	861	1
3184	2090	1
2602	724	1
3774	2050	1
4853	1246	1
2592	1894	1
2768	691	1
4422	989	1
4315	2172	1
2771	191	1
2467	425	1
3300	1206	1
3653	530	1
3551	56	1
4460	1493	1
6445	1519	1
2560	25	1
6550	1927	1
6188	1626	1
3182	1286	1
3169	2019	1
3392	1987	1
6318	1142	1
4853	1479	1
4287	884	1
3725	375	1
2500	1742	1
4535	1231	1
2963	921	1
2589	1454	1
3248	1025	1
2589	1312	1
3713	1507	1
3846	905	1
4838	467	1
3328	933	1
4008	1382	1
2419	285	1
5290	38	1
3660	266	1
5516	1596	1
4931	365	1
2429	1679	1
3331	2084	1
3595	1153	1
3881	1758	1
3767	2182	1
3531	579	1
2507	597	1
3683	651	1
4757	1899	1
2461	1032	1
4423	2189	1
3489	407	1
2275	2004	1
3159	2006	1
4549	1058	1
2605	192	1
3871	375	1
3547	706	1
3182	911	1
2877	1526	1
6015	1567	1
3767	1071	1
5871	776	1
3160	2002	1
5309	776	1
2589	346	1
4397	1718	1
2589	1236	1
3201	2235	1
3608	1162	1
2325	407	1
4846	2150	1
3078	1835	1
3469	1681	1
2572	938	1
3694	1508	1
5126	2167	1
2657	264	1
3826	2114	1
3681	574	1
4385	643	1
5609	1898	1
3485	262	1
4757	898	1
5154	2056	1
4058	575	1
4651	887	1
3074	1163	1
3551	1669	1
4592	1206	1
5257	1565	1
3515	376	1
4505	1447	1
3160	251	1
2504	706	1
2572	571	1
4617	1818	1
2484	1493	1
4287	528	1
2418	413	1
3009	721	1
2418	1323	1
3845	906	1
4408	2050	1
2287	1892	1
2478	1307	1
2589	1670	1
2564	674	1
3997	898	1
5257	1807	1
3485	1698	1
4244	345	1
4324	22	1
6583	633	1
2313	1542	1
4700	1740	1
3712	761	1
4128	403	1
2281	2124	1
3713	1130	1
2419	747	1
4763	2119	1
2394	1877	1
3215	423	1
3303	677	1
5823	276	1
3656	1734	1
2411	244	1
2278	1135	1
3485	1740	1
4067	1271	1
6110	1686	1
4026	1881	1
3421	251	1
6628	891	1
2961	168	1
3777	682	1
4311	189	1
4757	1701	1
3551	1206	1
2376	1945	1
3644	1534	1
2602	400	1
2855	255	1
5216	1742	1
4027	1103	1
3098	546	1
2484	689	1
2479	1989	1
2285	1931	1
3482	1223	1
2595	1406	1
3172	1679	1
2678	633	1
6564	1196	1
4770	1286	1
2314	1511	1
4218	1519	1
3182	470	1
4505	76	1
3378	1255	1
4824	597	1
4270	1822	1
3733	19	1
6502	1338	1
3872	877	1
3485	1987	1
2976	1152	1
4374	971	1
4317	738	1
3595	1236	1
3316	440	1
2275	643	1
3728	1109	1
6210	383	1
2467	338	1
2479	848	1
2504	885	1
4287	1701	1
3719	1514	1
3728	1187	1
4527	294	1
2771	357	1
2278	160	1
4236	1265	1
3127	1763	1
4330	598	1
4286	155	1
4709	2006	1
6214	1848	1
3608	1869	1
4487	1531	1
3871	769	1
3796	532	1
3673	1279	1
3799	1338	1
3462	933	1
3884	709	1
3969	611	1
4728	691	1
4292	1240	1
3515	258	1
2509	55	1
2484	1293	1
6076	686	1
4374	409	1
2500	2132	1
3469	628	1
3551	1842	1
2519	1266	1
3733	1718	1
2749	896	1
5126	1932	1
6326	99	1
4693	1160	1
3167	1849	1
4319	2163	1
4214	1592	1
4693	727	1
2419	1074	1
6550	126	1
3753	1520	1
4998	1878	1
2631	1979	1
2294	222	1
4838	1110	1
3095	286	1
2411	1580	1
3556	1567	1
3656	1001	1
6348	1007	1
2372	1095	1
3472	868	1
3725	1092	1
3201	2190	1
3654	1700	1
3871	590	1
3182	1629	1
2478	403	1
3767	2008	1
3300	1135	1
3172	1629	1
4423	767	1
3349	1882	1
3303	1049	1
3880	1942	1
4505	1403	1
3485	214	1
2275	1728	1
4693	294	1
2479	1311	1
2963	1477	1
4465	163	1
4391	109	1
4374	1247	1
6628	392	1
4364	485	1
4067	1151	1
4853	488	1
4649	1144	1
3672	956	1
3098	893	1
6628	124	1
2475	1443	1
4053	1888	1
6224	737	1
2604	712	1
3957	1625	1
4398	697	1
4328	768	1
6328	1866	1
3649	1509	1
4555	643	1
4319	1599	1
3182	748	1
3469	2079	1
6059	386	1
4757	1219	1
4414	1692	1
3513	440	1
3833	470	1
2564	1841	1
2589	1825	1
3485	1462	1
3871	1382	1
4649	559	1
2256	206	1
4286	580	1
4324	1962	1
2589	537	1
2275	1017	1
4207	2032	1
4280	1106	1
5463	724	1
3953	2077	1
2252	1951	1
5816	247	1
2356	38	1
4853	470	1
2706	1403	1
4143	277	1
2971	1334	1
2484	228	1
4427	1464	1
2732	1776	1
4319	296	1
6261	301	1
4998	1679	1
4592	826	1
6583	677	1
4385	2044	1
4357	285	1
4287	556	1
2415	1559	1
3943	1333	1
4892	715	1
2437	1471	1
2655	155	1
6602	253	1
3754	319	1
4532	803	1
3182	1642	1
4757	1630	1
2589	25	1
2948	1153	1
3631	2198	1
2589	1482	1
2419	121	1
4846	406	1
4166	482	1
3127	918	1
2655	1187	1
4302	409	1
3702	1089	1
3826	386	1
5846	1831	1
4556	790	1
4835	551	1
3469	894	1
2278	513	1
2278	326	1
4811	2066	1
2921	1929	1
5433	190	1
4757	1675	1
3172	121	1
5878	1783	1
4302	930	1
6142	1130	1
3683	1704	1
5534	1642	1
3753	16	1
6548	2176	1
2589	1853	1
3119	2011	1
4020	2084	1
5516	155	1
4693	1464	1
4874	1202	1
2962	2119	1
2484	2138	1
4460	1705	1
3683	1761	1
2920	289	1
2885	753	1
5433	2201	1
2412	1672	1
3182	1517	1
4327	1105	1
4324	1835	1
5290	1927	1
6625	2011	1
5443	682	1
4824	907	1
2589	2240	1
5619	1198	1
2861	1135	1
5296	1746	1
3914	852	1
3881	1686	1
3728	722	1
3871	1001	1
3267	1638	1
3604	211	1
2325	1582	1
4853	536	1
6318	211	1
3556	1565	1
2531	1654	1
3368	1142	1
5823	1428	1
6326	533	1
6639	1101	1
2507	1732	1
3485	1642	1
3255	1277	1
3182	530	1
4181	1084	1
3485	319	1
3485	353	1
3845	52	1
4668	1312	1
4317	1585	1
4086	2177	1
4643	2151	1
2507	628	1
6076	747	1
3515	1308	1
2859	1566	1
4287	1910	1
2519	1187	1
3477	1544	1
3832	2084	1
3201	979	1
2979	124	1
5234	473	1
4866	1406	1
4386	1769	1
5070	1933	1
2861	864	1
2589	2212	1
5636	1834	1
3845	2152	1
2275	864	1
4075	1568	1
4757	188	1
4700	682	1
4938	620	1
3990	155	1
6261	1054	1
3701	1850	1
3616	775	1
4352	753	1
2394	1507	1
4319	2081	1
3616	1661	1
2600	369	1
2964	2222	1
2504	105	1
2589	1972	1
4490	392	1
4218	1787	1
4086	930	1
3160	553	1
2589	1343	1
3275	2139	1
4086	594	1
2674	761	1
3392	342	1
3760	925	1
3339	706	1
4374	1649	1
5752	1974	1
3601	490	1
3713	1212	1
3909	238	1
2861	1083	1
4996	2022	1
6216	751	1
3130	1490	1
4643	2180	1
3485	2006	1
3728	1386	1
3485	670	1
2589	896	1
3393	111	1
3267	1889	1
3244	22	1
4811	1038	1
3483	2097	1
3590	1987	1
6066	1367	1
4261	1253	1
2276	252	1
3312	1989	1
2768	1900	1
5236	189	1
5874	1904	1
4931	367	1
2287	2240	1
2952	1367	1
2589	1490	1
2475	1705	1
3161	549	1
3515	461	1
4319	1855	1
4374	320	1
5752	2190	1
5433	1272	1
6548	1081	1
4008	645	1
3815	2097	1
6615	86	1
3987	205	1
4643	912	1
3255	1715	1
4467	101	1
4822	1095	1
4067	1111	1
4617	1693	1
2479	255	1
2423	898	1
4261	2108	1
2325	547	1
3969	2228	1
4733	2036	1
3182	1072	1
2479	1649	1
2595	431	1
3977	814	1
3641	160	1
3227	1894	1
3731	546	1
4400	1843	1
3734	597	1
4835	1742	1
3485	349	1
3172	1105	1
2500	2027	1
5596	87	1
3793	326	1
3888	1246	1
4001	2112	1
4771	2075	1
4592	864	1
2485	667	1
6188	1221	1
2269	1428	1
3469	1505	1
4261	1617	1
4670	1424	1
2474	966	1
4383	1271	1
3614	553	1
2920	569	1
3339	898	1
2963	1223	1
4053	1493	1
6214	1589	1
2962	737	1
2509	120	1
6318	2163	1
2325	590	1
4811	1942	1
2964	1802	1
2976	1000	1
4996	589	1
3363	1387	1
2628	119	1
4324	2006	1
4364	134	1
6502	1462	1
5343	908	1
3485	383	1
5263	924	1
3407	1235	1
4286	430	1
3656	2093	1
3160	1597	1
2467	421	1
3114	706	1
4527	707	1
4643	252	1
3023	535	1
3150	97	1
3702	738	1
2519	403	1
4374	1994	1
3711	80	1
3272	1150	1
3725	95	1
3469	1582	1
4218	2147	1
6583	1850	1
3129	383	1
2462	784	1
2478	1964	1
3300	702	1
5498	1956	1
3711	537	1
4017	1855	1
4143	1925	1
4439	311	1
3773	423	1
5619	1450	1
4866	1175	1
3601	409	1
3909	1244	1
2484	1991	1
4053	773	1
3227	1482	1
4870	2190	1
4014	337	1
2484	382	1
6188	2064	1
2507	1244	1
2282	1048	1
3527	551	1
4357	421	1
3485	1855	1
3508	147	1
4352	1465	1
5878	2099	1
4374	800	1
3339	612	1
4638	54	1
2962	1521	1
3421	1606	1
3969	914	1
3832	1845	1
3169	191	1
4835	2245	1
3095	553	1
4483	2046	1
5209	2061	1
4352	2243	1
3161	1017	1
4352	2152	1
2454	386	1
4243	1105	1
3329	2004	1
4835	121	1
2479	547	1
4317	685	1
5484	761	1
3469	1601	1
2479	376	1
3511	1265	1
6673	337	1
3402	1262	1
4360	632	1
3326	768	1
3731	159	1
3488	1828	1
3402	1131	1
3385	989	1
2602	1956	1
3248	2207	1
3551	249	1
3845	559	1
3009	2015	1
2287	50	1
6214	2242	1
2479	840	1
6214	133	1
3485	2080	1
4386	2027	1
2979	842	1
4853	264	1
4525	2088	1
3485	770	1
6605	1285	1
2544	2011	1
2504	1131	1
3026	1699	1
5660	1711	1
2732	558	1
