76	4238	14415	1
1389	3368	10339	1
2108	4224	15971	1
137	4336	19144	1
775	2318	6948	1
898	3644	18609	1
308	2589	16139	1
1890	5506	19949	1
2055	4244	16732	1
1963	2436	7380	1
808	3792	12376	1
246	3190	9891	1
2031	3300	10373	1
1873	3858	12684	1
101	3176	10084	1
757	5895	20559	1
1279	4505	16113	1
1825	3159	15890	1
863	3060	9062	1
2152	6224	20925	1
2084	5596	20138	1
1628	4461	15504	1
1520	5866	20515	1
1834	2412	17092	1
2056	4270	15784	1
1346	2484	7596	1
384	6099	20787	1
25	6224	20925	1
1058	2288	7156	1
1715	2589	8026	1
754	2485	13048	1
1741	4690	16761	1
548	3296	12741	1
2097	5068	18997	1
901	3604	11540	1
386	4984	18777	1
463	3881	12776	1
1087	4700	16800	1
674	6525	21280	1
1032	3368	10339	1
255	2484	7577	1
2051	2294	6881	1
706	2486	7580	1
2102	2589	14316	1
2243	4243	19629	1
1030	4287	16821	1
155	4486	19824	1
325	2955	10977	1
1748	3306	10089	1
1248	3248	18919	1
706	2486	7580	1
1058	5529	20002	1
536	5467	19859	1
2169	3276	12260	1
512	2589	8026	1
67	3246	21282	1
2035	5866	20515	1
327	6558	21320	1
1438	3922	12981	1
773	3485	11711	1
249	3604	11607	1
553	2979	8844	1
164	4821	17536	1
1430	3054	13830	1
473	4143	14066	1
1221	3363	10554	1
1520	2419	7318	1
2049	3767	12868	1
1596	3870	18956	1
667	4408	15823	1
389	3363	10600	1
1490	3469	11399	1
521	3009	8926	1
730	2572	14023	1
1967	2479	12605	1
1899	4218	16322	1
74	2318	13634	1
1625	3731	12056	1
707	4527	15854	1
300	6194	20891	1
1025	6441	21173	1
196	3961	13193	1
1418	2997	8904	1
1297	3731	12058	1
1935	4487	15623	1
323	2484	7593	1
893	3969	18848	1
1266	3339	10148	1
1197	2885	8537	1
1027	4733	19742	1
297	3300	10373	1
2027	3167	10496	1
2006	4261	16708	1
1153	3290	9919	1
721	3945	13073	1
1669	2976	12936	1
976	3685	14999	1
1742	4490	15647	1
353	3469	11548	1
898	4358	14954	1
1087	3290	9919	1
1680	3733	18725	1
617	3884	13363	1
1851	6059	20743	1
155	3728	12037	1
369	4008	13479	1
1346	2519	7766	1
1074	2861	8512	1
2245	2962	10458	1
691	3853	13208	1
969	3234	9666	1
1761	4838	20236	1
1000	3363	10600	1
1131	4716	16916	1
1891	3774	18822	1
1109	3485	11711	1
304	4358	14954	1
1581	3683	12531	1
1978	2356	9161	1
389	5516	19970	1
299	5547	20041	1
1253	6719	12315	1
1838	3731	15023	1
470	2655	8296	1
2228	5355	19518	1
441	3506	11140	1
1509	3247	10020	1
597	2963	8777	1
1843	3792	12581	1
1589	4287	16898	1
1775	3681	12751	1
2051	4292	14622	1
1049	2484	13317	1
847	3127	9504	1
754	4678	20091	1
1881	4483	15605	1
1150	4002	13417	1
627	3485	16185	1
691	2873	8525	1
725	3127	9504	1
1456	3009	19243	1
2089	3331	10577	1
463	4327	15924	1
893	4261	15613	1
1175	2419	12955	1
376	3601	15464	1
688	3290	9919	1
2101	3078	9117	1
687	3368	13206	1
360	3616	12672	1
1890	5506	19949	1
2179	4789	20188	1
760	2544	7849	1
761	3782	13272	1
2084	5596	20138	1
1297	2657	8299	1
423	3300	10375	1
872	4527	17008	1
2027	3167	10496	1
863	4319	14734	1
2177	2278	6846	1
376	3601	15464	1
183	5507	19950	1
170	4693	16767	1
1964	4224	15971	1
2003	4324	19687	1
1898	2602	14904	1
1877	2313	6941	1
631	3945	13073	1
1705	4527	16882	1
1763	2925	8679	1
2235	2971	8864	1
667	4525	16741	1
1931	2412	17092	1
730	3767	12868	1
155	5743	20380	1
784	4322	15349	1
2245	3713	12604	1
1114	3007	9204	1
2044	2278	10185	1
964	3395	19463	1
1738	3608	16620	1
1925	5506	19949	1
1163	2589	8218	1
1387	4218	16770	1
715	3172	9464	1
177	2476	8163	1
1830	4637	20068	1
234	3485	11711	1
1601	5040	18929	1
1580	2484	13159	1
119	2925	8680	1
813	6239	20942	1
1346	2949	17427	1
1487	2285	8177	1
1899	3990	13339	1
1410	2589	19557	1
292	2484	13319	1
1487	3009	8926	1
137	2406	7267	1
1345	3773	12422	1
2004	3858	12684	1
1042	4218	16322	1
1334	3656	11963	1
1565	2589	8214	1
685	4261	16535	1
1418	3161	9436	1
1074	2589	8026	1
1904	4998	18834	1
91	2963	9425	1
749	3108	16868	1
1304	4244	15393	1
1592	2275	7397	1
1761	3130	9996	1
2058	6326	21040	1
1873	3858	12684	1
877	3683	12531	1
1599	3511	13862	1
205	4998	18834	1
1894	5467	19859	1
502	4811	17504	1
308	2589	16565	1
628	6199	20897	1
1566	2979	8844	1
1202	6261	20966	1
536	5467	19859	1
1130	3733	14819	1
784	2503	16629	1
1679	3711	17750	1
717	4400	15315	1
425	3685	14999	1
1509	3247	10020	1
1698	3243	10147	1
1084	5498	19935	1
1307	3358	10290	1
1461	4838	17600	1
1175	2356	7034	1
1092	4310	18809	1
1696	3717	15143	1
783	3283	12528	1
1627	2859	8510	1
877	3172	9564	1
871	2589	14315	1
893	3363	10554	1
2229	2485	7572	1
2094	2478	13029	1
861	4811	17505	1
1689	4670	16650	1
479	4266	14535	1
532	5989	20664	1
470	2655	8296	1
906	4261	16708	1
852	3167	10496	1
1312	4385	15125	1
2101	2269	21237	1
1521	5948	20619	1
1741	2275	8786	1
627	3485	16185	1
322	2867	9065	1
2141	2602	8108	1
2245	5274	19374	1
605	3220	12973	1
308	3127	9505	1
64	5636	20216	1
1932	4265	16568	1
1346	2279	7877	1
157	6199	20897	1
1793	2602	14903	1
905	3827	13168	1
490	4811	17508	1
800	4490	15647	1
1441	5866	20515	1
137	4008	13480	1
812	5498	19935	1
1482	3634	11703	1
1239	4592	16447	1
769	4643	16501	1
553	4317	19688	1
1745	2877	9194	1
507	4374	15715	1
625	3009	11850	1
1223	2600	15718	1
1514	2600	8179	1
980	4835	17735	1
2213	3349	16609	1
2046	3227	10469	1
1329	4771	17210	1
1446	5977	20651	1
128	3275	9954	1
967	4821	17536	1
1818	3312	12454	1
115	6287	20994	1
27	4385	15124	1
155	3728	12037	1
170	4181	14199	1
852	4396	15189	1
132	3701	11924	1
1550	4708	19991	1
769	4374	15715	1
825	4370	15020	1
2114	4292	14622	1
2132	3845	14673	1
768	3060	9223	1
1265	2885	8537	1
1241	6673	21450	1
901	3754	12149	1
2109	3229	9765	1
1258	2504	7674	1
1343	3272	9821	1
148	3872	12746	1
894	3182	16510	1
707	3108	10352	1
2075	6188	20885	1
303	4317	19688	1
1593	3792	12582	1
597	3945	13073	1
537	3306	10089	1
1675	3300	10373	1
1168	4555	19886	1
41	3509	12168	1
1511	3267	10033	1
1446	5977	20651	1
930	3793	12522	1
1989	5086	19035	1
691	4243	19629	1
1286	4207	14967	1
1962	6605	21374	1
2095	4002	13417	1
224	2441	16513	1
895	2483	7574	1
87	3656	12965	1
398	4001	13415	1
1049	2484	13317	1
723	3222	15090	1
969	3234	9666	1
507	4374	15715	1
232	4716	16916	1
531	2475	12536	1
895	4265	16568	1
894	3182	16510	1
1571	4087	13892	1
860	4001	13415	1
120	3392	12417	1
1481	4690	20052	1
2245	2962	10458	1
189	4259	15651	1
67	3246	21282	1
674	5237	19310	1
1716	2478	12569	1
1429	2268	21209	1
271	2771	8419	1
1401	2953	8743	1
808	5498	19935	1
1921	2337	6986	1
2224	2589	8216	1
1308	3244	10785	1
1384	3728	12302	1
2058	6326	21040	1
707	4527	15854	1
512	3247	10019	1
463	3626	18591	1
1038	6261	20966	1
1736	3129	10509	1
951	5953	20624	1
798	3172	9564	1
421	6348	21066	1
1191	3728	12517	1
1819	3253	11853	1
612	4853	17667	1
677	2356	7034	1
898	3063	9072	1
1057	4324	15904	1
1511	3267	10033	1
1769	3683	11885	1
537	3306	10089	1
247	4771	17188	1
1478	2415	7309	1
878	2952	13425	1
1187	3713	12601	1
188	3215	9616	1
2240	4008	19101	1
825	4402	15220	1
1904	2589	16520	1
1447	4527	16882	1
1502	3551	11326	1
925	6115	20803	1
651	3351	10455	1
1787	2478	12569	1
940	6286	20993	1
300	6194	20891	1
1180	3118	10755	1
1142	3614	11584	1
1033	2474	7531	1
1538	3229	10173	1
798	3728	13044	1
2212	3733	14813	1
1311	3469	11407	1
2201	3079	12900	1
1450	2855	8506	1
76	4006	13461	1
1033	4348	19575	1
300	2541	7838	1
1161	2952	13425	1
1899	4853	17668	1
295	3774	18822	1
2074	2441	16513	1
986	5126	19116	1
398	6563	21325	1
482	3485	15834	1
1935	4487	15623	1
627	4205	16863	1
1544	3253	11853	1
137	4008	13480	1
1180	3799	12398	1
373	3945	13073	1
1738	3608	16620	1
1940	4335	14837	1
7	4222	19586	1
2020	3683	11885	1
56	6348	21066	1
754	2485	13048	1
1094	3590	13259	1
1592	2275	7397	1
255	3303	9974	1
895	3363	10600	1
242	4287	16821	1
2032	4400	15315	1
1446	2605	15790	1
1900	2509	7732	1
359	3485	15701	1
1967	3407	13712	1
558	3858	18640	1
1477	4397	15191	1
430	3680	13104	1
997	3551	11328	1
764	2337	7146	1
2243	4757	17145	1
1704	3485	12086	1
1841	2771	8419	1
1037	4723	16942	1
1811	5304	19434	1
2153	4039	13654	1
137	4027	13614	1
1046	3550	17090	1
946	6066	20750	1
1650	2595	14906	1
1566	2318	6948	1
16	4222	19586	1
1450	4002	13417	1
127	2560	7906	1
1378	3485	16192	1
623	2589	8026	1
2109	4835	20261	1
1168	4555	19886	1
597	3945	13073	1
1410	3924	13304	1
1816	3018	9006	1
2032	2478	7519	1
514	3845	15038	1
966	2462	12946	1
133	3595	13876	1
2011	3551	11325	1
1548	3881	13974	1
980	3182	16510	1
1650	3767	12938	1
1547	4298	16269	1
1472	3505	11806	1
2203	3922	12981	1
255	3303	9974	1
1212	4259	15040	1
1274	2589	16504	1
476	6328	21042	1
476	6328	21042	1
419	3182	15466	1
337	4414	16796	1
1877	2313	6941	1
1964	4214	14343	1
1646	3488	11055	1
453	2952	13425	1
2021	3969	18848	1
727	3509	12170	1
727	3509	12170	1
898	4358	14954	1
1935	4487	15623	1
950	3329	10096	1
2015	2418	11462	1
777	3511	13862	1
930	3793	12522	1
1258	2318	13634	1
155	4486	19824	1
842	4214	14343	1
1940	3631	18596	1
2073	2519	7766	1
398	2519	14671	1
155	2674	8317	1
1124	2964	9701	1
331	6066	20750	1
1334	3656	11963	1
342	5216	19279	1
526	3705	11938	1
2210	3872	12746	1
1324	3792	12376	1
1388	3832	12574	1
1246	2564	7916	1
461	3300	10373	1
1135	4757	17145	1
473	4143	14066	1
1804	2419	12955	1
1886	4287	16821	1
851	3793	12522	1
1258	2504	7674	1
1110	3220	12973	1
2163	3402	15680	1
895	3229	9765	1
2051	3796	12388	1
1526	2279	6913	1
1308	3244	10785	1
898	4358	14954	1
425	2589	14316	1
1566	4527	17010	1
1051	3782	13341	1
1265	3485	15451	1
536	5467	19859	1
479	4266	14535	1
1626	3705	11938	1
1197	2885	8537	1
1346	2949	17427	1
27	6673	21450	1
627	5034	18917	1
2110	3509	11898	1
895	2483	7574	1
459	4261	16535	1
976	3977	13277	1
1297	4535	19877	1
229	2674	8317	1
1688	2325	12348	1
1297	2657	8299	1
1955	4838	20236	1
633	3988	19073	1
656	3556	13183	1
376	3601	15464	1
216	4218	16322	1
2177	3054	13830	1
1955	3172	9465	1
190	2572	7982	1
1378	2485	7572	1
74	2557	19507	1
1711	3728	12517	1
1246	4295	19682	1
907	2589	14316	1
1899	3990	13339	1
891	2287	9858	1
1962	3349	16619	1
2124	6000	20676	1
1628	2655	8296	1
1594	2592	8064	1
376	3601	15464	1
1825	3009	19243	1
2080	4599	16389	1
1989	2500	7656	1
723	3222	15090	1
1258	2504	7674	1
132	3870	18956	1
2051	2294	6881	1
304	3669	18632	1
55	3255	9764	1
1849	2592	8064	1
1429	2268	21209	1
2114	4211	14320	1
1704	3701	11924	1
1481	4690	20052	1
1783	2963	9425	1
1919	2602	8107	1
461	3300	10373	1
813	6239	20942	1
1346	2293	13991	1
1974	3229	9831	1
691	4218	16104	1
914	4649	16524	1
896	3637	12622	1
1931	2412	17092	1
1695	5636	20216	1
321	2478	7569	1
898	3644	18609	1
1163	4128	16681	1
1404	6628	21399	1
1191	3172	9564	1
1246	2564	7916	1
1420	2589	8216	1
1301	3464	10960	1
459	5516	19970	1
2073	3728	16422	1
2041	2997	8904	1
1197	2963	8777	1
643	3672	18672	1
1775	3681	12751	1
1955	3604	11540	1
622	6691	21471	1
749	4529	15863	1
160	3119	10544	1
1343	6188	20885	1
322	3733	18725	1
1716	3485	16068	1
121	3650	12560	1
1843	4599	16389	1
2108	3172	9465	1
1418	3161	9436	1
2230	4244	14943	1
2114	4292	14622	1
1037	4723	16942	1
2057	2916	8571	1
1750	2877	9154	1
2031	3368	10339	1
1675	4128	14001	1
1520	3182	16612	1
634	2394	14694	1
2235	3167	10712	1
238	2418	7317	1
1933	4087	13892	1
1787	6059	20743	1
1429	4020	13575	1
863	3485	15451	1
1265	2885	8537	1
1372	3363	10600	1
1644	3267	10034	1
337	4414	16796	1
382	4912	18515	1
1346	2278	10184	1
715	3684	12130	1
1950	3736	12085	1
1490	3807	18563	1
590	3118	10755	1
1493	4265	16568	1
2101	3683	12531	1
2152	6224	20925	1
561	4224	15971	1
645	2965	9253	1
279	3393	10791	1
628	2557	19507	1
2084	4265	14523	1
488	4311	15133	1
1279	4763	17159	1
895	2589	14317	1
588	4643	16501	1
2198	2572	14023	1
2131	3128	11659	1
757	4400	15315	1
66	3118	10755	1
2011	3551	11325	1
2130	5682	20305	1
691	4218	16104	1
425	3685	14999	1
871	5493	19926	1
101	3176	10084	1
631	3945	13073	1
461	5044	18944	1
192	6244	20948	1
1520	3182	16612	1
55	5977	20651	1
1240	4835	20261	1
456	2560	15702	1
1058	2308	14499	1
596	3300	10373	1
860	4853	17667	1
2003	2275	11235	1
77	2295	21203	1
1340	5682	20305	1
1038	5108	19080	1
137	4027	13614	1
980	5973	20647	1
803	4001	13415	1
1106	3616	12488	1
2015	2418	11462	1
134	3469	11546	1
738	2463	16081	1
1116	2288	15320	1
914	4649	16524	1
453	3303	9974	1
1679	3871	14992	1
602	3505	11805	1
378	3509	11414	1
950	3329	10096	1
1207	4846	17675	1
1247	4838	17600	1
2032	2356	7034	1
1025	2288	12109	1
1669	2602	14904	1
1109	3485	11711	1
980	4835	17735	1
1672	3079	12900	1
2186	3485	12086	1
1124	2964	9701	1
342	5216	19279	1
1378	3485	16192	1
179	3078	9117	1
938	2589	8218	1
5	3683	12531	1
1531	2419	12955	1
645	2965	9253	1
336	2411	8254	1
1156	2805	8454	1
539	3130	9996	1
1092	6316	21027	1
683	2572	7982	1
463	3376	10364	1
1894	5467	19859	1
2201	4061	13771	1
1106	3616	12488	1
1888	3220	12973	1
1592	2589	16550	1
1899	4853	17668	1
1881	3683	12531	1
1071	3096	9214	1
5	3683	12531	1
1811	3833	12580	1
642	3087	9522	1
1849	2861	8512	1
1627	3728	16422	1
665	3363	10396	1
1869	5499	19936	1
195	2877	9194	1
2050	5507	19950	1
1062	3469	11549	1
1970	2674	8317	1
1334	2500	7656	1
2020	3604	11540	1
321	3368	13206	1
479	4266	14535	1
1038	5108	19080	1
1450	4002	13417	1
1946	2906	8560	1
727	4280	16355	1
25	3728	16422	1
66	3853	18697	1
2089	4270	16873	1
1878	4259	15651	1
101	3392	12417	1
684	2419	7319	1
2230	2953	8743	1
1855	3796	12388	1
720	3060	9062	1
273	2485	7572	1
887	3182	16214	1
684	3845	14673	1
373	4460	15499	1
2081	4866	17712	1
415	4218	16322	1
930	2979	8844	1
1345	2479	12553	1
1236	3807	12448	1
1834	2412	17092	1
1888	3220	12973	1
596	2418	11462	1
539	3130	9996	1
416	3826	12526	1
308	3182	16556	1
1345	3253	9736	1
463	3881	12776	1
532	5989	20664	1
1593	4255	15943	1
1951	4246	15394	1
342	5216	19279	1
1898	2602	14904	1
521	3009	8926	1
1450	4002	13417	1
1812	3914	13088	1
2099	4214	14343	1
1589	3167	10496	1
2135	3485	15451	1
2112	3300	10373	1
1163	4128	16681	1
1934	6199	20897	1
16	2478	7600	1
2163	3296	12741	1
2235	3167	10712	1
160	5466	19857	1
1403	6628	21399	1
1160	3485	15451	1
1172	3881	12776	1
1740	4319	19746	1
531	2475	12536	1
483	4866	17712	1
299	5547	20041	1
637	6059	20743	1
1410	2278	6846	1
1881	3940	19012	1
914	2628	8234	1
1223	2484	7590	1
1054	5330	19477	1
2080	4599	16389	1
1465	3485	12400	1
170	4770	17197	1
611	5443	19778	1
1932	4017	13557	1
101	3392	12417	1
38	3485	16034	1
2088	2301	6895	1
622	4280	14749	1
2222	3551	17280	1
241	4218	16770	1
1964	4224	15971	1
299	5547	20041	1
716	3515	13384	1
447	3263	9780	1
2052	6639	21412	1
483	3922	12981	1
168	3644	13296	1
423	3300	10375	1
575	6502	21252	1
231	3832	12574	1
1160	4413	16531	1
951	5257	19345	1
684	2419	7319	1
1468	2275	11235	1
2240	4008	19101	1
1152	3408	10579	1
7	4222	19586	1
356	2589	16139	1
1410	3924	13304	1
754	4678	20091	1
473	2589	8190	1
1675	3300	10373	1
1258	3359	13157	1
224	3119	9501	1
507	4643	16501	1
132	4460	15499	1
764	3881	12776	1
1531	2419	12955	1
1084	3969	18848	1
1197	2963	8777	1
171	6214	20914	1
772	3527	11202	1
1676	2877	9189	1
1889	4724	16949	1
2100	3182	15469	1
1596	4327	15924	1
620	2256	20451	1
1470	3513	21332	1
717	3172	9566	1
1477	2771	8419	1
721	2595	8109	1
878	4649	16524	1
1674	5619	20174	1
177	2476	8163	1
1366	4846	17675	1
654	2485	13048	1
645	2965	9253	1
171	6214	20914	1
1069	5118	19103	1
196	3961	13193	1
308	3182	16556	1
976	4352	16092	1
411	4360	15243	1
2075	6188	20885	1
590	3276	12260	1
1508	3660	12611	1
1688	2325	12348	1
1890	2997	8904	1
1152	3858	18640	1
651	3351	10455	1
132	3701	11924	1
1585	3712	11965	1
1438	6419	21147	1
441	3506	11140	1
1037	3247	10019	1
403	2589	8025	1
548	3296	12741	1
1101	4811	17504	1
725	2572	7982	1
877	3172	9564	1
1403	3672	18672	1
1106	3616	12488	1
642	5263	19353	1
706	3557	11348	1
2081	4866	17712	1
631	3945	13073	1
477	4801	17438	1
642	5263	19353	1
596	2418	11462	1
2052	6639	21412	1
145	2962	10458	1
507	4374	15715	1
1529	5070	19005	1
1404	3853	18697	1
674	4527	16429	1
212	2955	8748	1
1397	3498	11110	1
1343	6188	20885	1
685	4261	16535	1
544	3813	13385	1
1761	3725	13081	1
1163	2589	8218	1
1941	2920	11046	1
1609	5295	19414	1
1466	2615	8137	1
1144	4324	19687	1
611	3782	12954	1
2010	3257	9847	1
2169	3127	9505	1
1084	5498	19935	1
244	4270	16873	1
861	4811	17505	1
463	3159	15890	1
66	3853	18697	1
1133	4757	17144	1
1044	6110	20798	1
2109	3229	9765	1
1232	3660	12611	1
1063	3977	13277	1
667	2278	10185	1
322	3733	18725	1
656	4595	17559	1
901	2965	9253	1
1995	2412	7299	1
360	3222	9636	1
1093	4178	19225	1
2104	5100	19064	1
1899	2269	21237	1
1623	3485	16192	1
717	3172	9566	1
1093	4178	19225	1
321	2478	7569	1
712	3182	16698	1
863	3182	16214	1
74	2557	19507	1
1071	2282	6856	1
1849	2861	8512	1
1805	3227	10469	1
1959	2749	8396	1
2043	3485	12086	1
1995	2412	7299	1
2152	6261	20966	1
2084	3708	12547	1
1286	4811	17508	1
408	4243	15182	1
1271	4690	20052	1
976	3685	14999	1
2201	4061	13771	1
1819	4811	17508	1
580	4870	20292	1
264	2275	11219	1
1627	2507	16376	1
2078	4505	15746	1
1899	4527	17008	1
2019	3637	12622	1
2151	2557	7889	1
1688	3731	15023	1
777	4001	13415	1
712	3182	16698	1
2190	3127	9505	1
153	3094	9866	1
67	3246	21282	1
691	4243	19629	1
620	2348	9127	1
1501	2411	12681	1
896	3551	11329	1
1369	2877	9154	1
199	3807	12448	1
1715	2589	8026	1
1807	3159	15890	1
279	2937	8705	1
926	3509	12173	1
163	2350	14059	1
127	2560	7906	1
885	6110	20798	1
187	3713	12601	1
423	2356	7034	1
27	6673	21450	1
2205	3485	15451	1
1830	6076	20763	1
887	3182	16214	1
1487	3009	8926	1
2022	3331	13050	1
808	3792	12376	1
157	6199	20897	1
2022	3753	12148	1
1239	4592	16447	1
2108	3421	10651	1
1258	2318	13634	1
183	5507	19950	1
191	4287	15648	1
471	3673	12847	1
1550	4708	19991	1
895	2483	7574	1
715	3172	9464	1
145	2962	10458	1
56	4467	19711	1
1634	2820	8469	1
2130	5682	20305	1
687	3368	13206	1
1329	2285	8177	1
7	6318	21030	1
355	2557	14214	1
1676	2877	9189	1
2109	3172	9566	1
102	3853	18697	1
1959	2749	8396	1
882	4539	15933	1
1629	4319	16684	1
1025	6441	21173	1
1382	3160	9435	1
895	2589	14317	1
1510	4994	18828	1
368	6639	21412	1
619	2615	15142	1
459	3108	10352	1
1509	3982	13297	1
2177	4527	16882	1
1017	4757	17137	1
1967	3407	13712	1
1403	4617	16361	1
1705	4086	15368	1
1570	4218	16322	1
773	3909	13233	1
1563	4280	16740	1
1968	3249	9861	1
2135	3485	15451	1
1095	4328	15995	1
553	2979	8844	1
132	3870	18956	1
1441	5866	20515	1
959	2589	16549	1
1311	4243	15182	1
730	2572	14023	1
1890	3485	14471	1
599	3551	11327	1
2101	2269	21237	1
1025	4726	19939	1
473	3545	11307	1
1566	2318	6948	1
286	5236	19309	1
2177	2278	6846	1
1968	4112	13926	1
7	4222	19586	1
889	4414	19790	1
1382	3160	9435	1
1609	5295	19414	1
1074	4270	16873	1
637	6059	20743	1
773	3909	13233	1
476	6328	21042	1
1180	3793	18764	1
688	3290	9919	1
2101	3683	12531	1
546	3545	11307	1
1168	2419	7319	1
271	6261	20966	1
169	3329	10096	1
423	3247	10019	1
1403	3672	18672	1
715	3172	9464	1
676	6625	21396	1
2163	2479	7522	1
637	4265	14523	1
1382	4259	15040	1
2035	5866	20515	1
356	2560	15503	1
691	4218	16104	1
369	4008	13479	1
761	6348	21066	1
355	3729	12757	1
1084	3222	9636	1
1378	2484	13159	1
1244	3653	13034	1
2172	4020	14644	1
2055	3733	14813	1
474	2418	11462	1
1074	2484	7593	1
1950	3114	14349	1
1135	4218	16322	1
357	4284	14652	1
569	3705	11938	1
459	3108	10352	1
354	4835	17735	1
1258	2589	8190	1
861	3485	14472	1
642	3087	9522	1
966	2462	12946	1
1042	4218	16322	1
1932	4505	15746	1
1283	4211	14320	1
1346	2278	10184	1
2036	4757	17145	1
111	4287	16821	1
1819	4811	17508	1
404	4087	13892	1
415	4218	16322	1
1345	3253	9736	1
322	3733	18725	1
1687	4319	14734	1
1617	3119	9501	1
1834	4386	15420	1
299	5547	20041	1
2224	5068	18997	1
1899	3731	15023	1
2077	2509	15458	1
911	3547	11314	1
38	3485	16034	1
297	3300	10373	1
419	3182	15466	1
757	5895	20559	1
1873	3604	11540	1
2080	4599	16389	1
1253	5895	20559	1
1191	3728	12517	1
1521	5295	19414	1
2043	3858	18640	1
473	3545	11307	1
1148	3924	13304	1
1596	2275	6835	1
276	4487	15623	1
1487	2356	9161	1
368	3485	15834	1
553	5977	20651	1
2133	6239	20942	1
1955	3604	11540	1
1951	4813	17512	1
121	3332	10110	1
1888	3160	11807	1
1718	6628	21399	1
507	4643	16501	1
691	4218	16104	1
1468	2275	11235	1
1042	5330	19477	1
530	3845	15038	1
596	3872	12746	1
762	4595	17559	1
976	2509	15458	1
548	3551	11328	1
148	4693	16768	1
155	4838	20236	1
400	3551	11326	1
1842	2841	8492	1
101	3176	10084	1
1450	2855	8506	1
1384	3728	12302	1
1742	3485	14844	1
1940	4335	14837	1
301	2997	8904	1
1921	5183	19222	1
751	2560	14753	1
676	4164	14148	1
190	2572	7982	1
1514	2600	8179	1
242	4287	16821	1
1148	3924	13304	1
300	3767	12950	1
430	2602	8107	1
483	3172	9565	1
344	4095	13873	1
863	3182	16214	1
642	4657	16600	1
1609	3172	9465	1
2172	4020	14644	1
1487	3009	8926	1
551	3725	12022	1
54	4556	16051	1
2226	3871	18735	1
1095	2351	7249	1
1367	4678	20091	1
2080	2479	12605	1
153	3094	9866	1
727	6628	21399	1
477	4801	17438	1
1387	6600	21368	1
2172	4295	19682	1
631	2478	13029	1
1950	5086	19035	1
1698	3243	10147	1
2026	2589	8218	1
485	6199	20897	1
940	6286	20993	1
1705	4086	15368	1
2100	2598	16421	1
1441	5866	20515	1
2243	4243	19629	1
1851	6059	20743	1
651	3351	10455	1
359	4866	17712	1
825	6026	20705	1
1490	4259	15040	1
558	2971	8864	1
1950	4259	15040	1
964	3182	15467	1
938	3653	13034	1
2022	3753	12148	1
419	3182	15466	1
2006	5953	20624	1
398	2979	8857	1
74	2318	13634	1
1932	4649	16524	1
1766	3871	15670	1
383	3271	11124	1
1131	4716	16916	1
1521	5752	20389	1
2243	4243	19629	1
753	4017	14137	1
2035	5866	20515	1
101	4637	20068	1
